,id,date,rawContent,cleaned_content
80,6381,2022-03-05 23:37:33+00:00,Hoyy🤣⚠️ https://t.co/BsHdp20EtD,hoyy
81,6382,2022-03-05 23:37:31+00:00,"Comatose ang ate mo today, alak pa. 🤣",comatose ang ate mo today alak pa
82,6383,2022-03-05 23:37:14+00:00,"gm. attending the Leni-Kiko grand rally is definitely one for the books and an experience I won’t forget. doon tayo sa may malinaw at konkretong plano, may nagawa na, at may marami pang magagawa. the future is a woman and her name is LENI ROBREDO. #BulacanIsPink #LeniKiko2022 https://t.co/O9nwmayday",gm attending the leni kiko grand rally is definitely one for the books and an experience i wont forget doon tayo sa may malinaw at konkretong plano may nagawa na at may marami pang magagawa the future is a woman and her name is leni robredo
83,6384,2022-03-05 23:37:11+00:00,@k_aletha https://t.co/mE9MTsleXx,
84,6385,2022-03-05 23:36:43+00:00,. https://t.co/ItxNJqUGkP,
85,6386,2022-03-05 23:36:37+00:00,Junkyu's facial expressions never changed through the years. He always had an expressive face thats adorable and irresistable!!! Such a ball of sunshine!!! https://t.co/J6ejQhnSr1,junkyus facial expressions never changed through the years he always had an expressive face thats adorable and irresistable such a ball of sunshine
86,6387,2022-03-05 23:36:28+00:00,Love never felt so good. https://t.co/8jvCcm6uyr,love never felt so good
87,6388,2022-03-05 23:36:21+00:00,"SIGE HAAA KAYA NIYO YANG APAT

anywayyyy nagbabalik ulit ako sa webtoon HAHAHA https://t.co/DtQklZ8wiP",sige haaa kaya niyo yang apat anywayyyy nagbabalik ulit ako sa webtoon hahaha
88,6389,2022-03-05 23:36:02+00:00,@piercevincent_ Samedt,samedt
89,6390,2022-03-05 23:35:47+00:00,"@thisdione I missed this, next time maybe :)",i missed this next time maybe
90,6391,2022-03-05 23:35:19+00:00,Madami daw bayaran sa nasa rally ni VP sa Cavite? Yan as per Boying Remulla? Kuda ng kuda Wala naman ebidensya. Sorry sir boying. Tama na Ang pagiging trapo. HINDI KAMI BAYAD! #hindikamibayad,madami daw bayaran sa nasa rally ni vp sa cavite yan as per boying remulla kuda ng kuda wala naman ebidensya sorry sir boying tama na ang pagiging trapo hindi kami bayad
91,6392,2022-03-05 23:35:14+00:00,"NP: Darari by Treasure

ang sakit niyo sa panga! kanina pa ako nakangiti sa inyoooooo https://t.co/VLaQJqg7Nl",np darari by treasure ang sakit niyo sa panga kanina pa ako nakangiti sa inyoooooo
92,6393,2022-03-05 23:35:12+00:00,"Sana sa Makati naman. Ayala Triangle. Imagine pink confetti raining down from buildings. (Ninoy Aquino, Gabriela Silang, Sultan Kudarat, Gen. Pio monuments are waiting haha.) Or Circuit grounds para mas malawak. Next month? Sana. 🙏",sana sa makati naman ayala triangle imagine pink confetti raining down from buildings ninoy aquino gabriela silang sultan kudarat gen pio monuments are waiting haha or circuit grounds para mas malawak next month sana
93,6394,2022-03-05 23:34:58+00:00,@12mentos12Sol @Supersol__ @Chrsnts @heyzari @I_YourThoughts,
94,6395,2022-03-05 23:34:41+00:00,"Weekend breather. 🌬🍀
#familytime
#deckobservatory 
#cloud9 @ Cloud 9 View 360 Resort https://t.co/w2ziszXFSL",weekend breather cloud 9 view 360 resort
95,6396,2022-03-05 23:34:28+00:00,Real talk! Sa Simbahang Katoliko absolute ang kalayaang maghalal ng gustong kandidato ang bawat miyembro. Ginagabayan ngunit hinahayaang magpasya. Walang parusa o anumang kapalit. Ipinapanalangin lang na magpasya ayon sa hinihingi ng pananampalataya.,real talk sa simbahang katoliko absolute ang kalayaang maghalal ng gustong kandidato ang bawat miyembro ginagabayan ngunit hinahayaang magpasya walang parusa o anumang kapalit ipinapanalangin lang na magpasya ayon sa hinihingi ng pananampalataya
96,6397,2022-03-05 23:34:10+00:00,Alexa turn 1 yesterday and i was so stress and tiered yesterday since i had work but we made it!!! Thank you everyone who helped an made sure alexa had a goodtime ❤️ https://t.co/GsN4QNeQve,alexa turn 1 yesterday and i was so stress and tiered yesterday since i had work but we made it thank you everyone who helped an made sure alexa had a goodtime
97,6398,2022-03-05 23:34:01+00:00,Brown out 6 to 6 tamang chill muna sa buyan,brown out 6 to 6 tamang chill muna sa buyan
98,6399,2022-03-05 23:33:30+00:00,Bakit kaya ako tinatawagan ng gunggong naming lider nung Friday? Ano na naman kaya atraso ko ru'n? Dipunggol na 'yun. Umalis na nga ako eh. Hahahaha!,bakit kaya ako tinatawagan ng gunggong naming lider nung friday ano na naman kaya atraso ko run dipunggol na yun umalis na nga ako eh hahahaha
99,6400,2022-03-05 23:33:28+00:00,"@COMELEC, pikit-mata na lang ba sa interview kay #BoyingSinungaling sa @DZRH ? UNITY ang gusto ng kampo niya pero tagakalat ng fake news. Nasaan evidence mo na bayad kami sa campaign rally kay VP Leni? 💕💕💕💕💕💕💕",pikit mata na lang ba sa interview kay sa unity ang gusto ng kampo niya pero tagakalat ng fake news nasaan evidence mo na bayad kami sa campaign rally kay vp leni
0,6401,2022-03-06 23:59:20+00:00,Skipping work because of migraine. Get well soon jane.,skipping work because of migraine get well soon jane
1,6402,2022-03-06 23:59:05+00:00,Di ko alam san nang gagaling antok ko e🥺,di ko alam san nang gagaling antok ko e
2,6403,2022-03-06 23:58:59+00:00,Hello Lunes!,hello lunes
3,6404,2022-03-06 23:58:59+00:00,📍 Office,office
4,6405,2022-03-06 23:58:48+00:00,Goodmorning🥰 thank u LORD for a new week❤️,goodmorning thank u lord for a new week
5,6406,2022-03-06 23:58:31+00:00,Kaingay oy.,kaingay oy
6,6407,2022-03-06 23:57:55+00:00,Tapos sabi nya..,tapos sabi nya
7,6408,2022-03-06 23:57:50+00:00,Tapos ginigising nya ako para mag goodnight sya,tapos ginigising nya ako para mag goodnight sya
8,6409,2022-03-06 23:57:33+00:00,Syempre tulog nako non,syempre tulog nako non
9,6410,2022-03-06 23:56:46+00:00,1week para magisip,1week para magisip
10,6411,2022-03-06 23:56:44+00:00,@josephtblzo Kasi clouth cha-- 😅,kasi clouth cha
11,6412,2022-03-06 23:56:43+00:00,Mga hakoteño tawag sa kanila https://t.co/vnxfs85iOt,mga hakoteño tawag sa kanila
12,6413,2022-03-06 23:56:36+00:00,Masyado ka pong maraming gustong makuha.,masyado ka pong maraming gustong makuha
13,6414,2022-03-06 23:56:35+00:00,Goodmorning!,goodmorning
14,6415,2022-03-06 23:56:33+00:00,@marydichoso25 @nicoquejano May tama sa utak yung isang konsehal.napaka problematic ng mga post sa fb. May pa poll ba naman HIS FAMILY VS VP LENI. Kala mo magkalaban sila,may tama sa utak yung isang konsehal napaka problematic ng mga post sa fb may pa poll ba naman his family vs vp leni kala mo magkalaban sila
15,6416,2022-03-06 23:56:24+00:00,@Hidekister same!! hope to find soon ❤🙏,same hope to find soon
16,6417,2022-03-06 23:56:13+00:00,Nakakahiya.,nakakahiya
17,6418,2022-03-06 23:56:07+00:00,"""It's been 157,680,000 seconds since a flash of light turned the whole world to stone."" - source: MAL

OHAYOOO!! 🌄 Yesterday marks the 5th Anniversary of the manga, Dr. Stone 🎉🎉 may the world of science be with you 🧪 https://t.co/eXOlNFgVoC",its been 157680000 seconds since a flash of light turned the whole world to stone source mal ohayooo yesterday marks the 5th anniversary of the manga dr stone may the world of science be with you
18,6419,2022-03-06 23:55:57+00:00,https://t.co/hcYu9sR8nc,
19,6420,2022-03-06 23:55:53+00:00,Late night walks kagabi 🤍 https://t.co/GHvObUBGMk,late night walks kagabi
20,6421,2022-03-06 23:55:34+00:00,"I'm at LRT2 - Recto Station - @officiallrta in Manila, Metro Manila https://t.co/gtPfJR6aiV",im at lrt2 recto station in manila metro manila
21,6422,2022-03-06 23:55:04+00:00,Hoi gm zZZ,hoi gm zzz
22,6423,2022-03-06 23:54:37+00:00,@ThisisIyan @yeyeignacio Ako din! Balita ko gumagawa ka na ng iti 🤣❤️,ako din balita ko gumagawa ka na ng iti
23,6424,2022-03-06 23:54:18+00:00,@jedmarcueto @josephtblzo tfti,tfti
24,6425,2022-03-06 23:53:57+00:00,Kailangan kong maging productive today ayoko matambakan,kailangan kong maging productive today ayoko matambakan
25,6426,2022-03-06 23:53:56+00:00,Grabe si bebi bago sya matulog kagabi 🥺,grabe si bebi bago sya matulog kagabi
26,6427,2022-03-06 23:53:32+00:00,"I'm at LRT2 - Legarda Station - @officiallrta in Manila, Metro Manila https://t.co/QLm1TqaA9X",im at lrt2 legarda station in manila metro manila
27,6428,2022-03-06 23:53:14+00:00,"Patuloy na mamamayagpag ang katotohanan, kahit anong paninira at kasinungalingan ang ibato ng kalaban.

Magandang Monday Pilipinas!

#Kakampinks #NagaLeaks #BoyingSinungaling #LeniRobredoForPresident https://t.co/FAyVw526h0",patuloy na mamamayagpag ang katotohanan kahit anong paninira at kasinungalingan ang ibato ng kalaban magandang monday pilipinas
28,6429,2022-03-06 23:53:03+00:00,"ang wish ko lang naman ay wag ako magpadala sa mga ""deserve"" ko this week hahahahaahahahahahahah",ang wish ko lang naman ay wag ako magpadala sa mga deserve ko this week hahahahaahahahahahahah
29,6430,2022-03-06 23:52:44+00:00,Mahal naman ng pamalo na yan 😂😂😂 https://t.co/MFEO58ArIV,mahal naman ng pamalo na yan
30,6431,2022-03-06 23:52:35+00:00,"Just posted a photo @ Quezon City, Philippines https://t.co/VVtlp7gKbi",just posted a photo quezon city philippines
31,6432,2022-03-06 23:52:34+00:00,"Isa pang lay magtanong ano ung ""Copay"" mags-spike na ako nang pisngi",isa pang lay magtanong ano ung copay mags spike na ako nang pisngi
32,6433,2022-03-06 23:52:31+00:00,May topak nnman ng vpn ko. ☹️☹️☹️,may topak nnman ng vpn ko
33,6434,2022-03-06 23:52:14+00:00,Sana sa mga next Rally ni Leni towards the end ng Program may Pass the Torch effect for the next destination parang olympics! hahaha Ganda non! @bamaquino  @teamlenirobredo  #10RobredoForPresident  #AngatBuhayLahatKayLeni,sana sa mga next rally ni leni towards the end ng program may pass the torch effect for the next destination parang olympics hahaha ganda non
34,6435,2022-03-06 23:52:11+00:00,"@randomwalker23 @archtSiCiLy @aupijuan Para sa isang pugante, I don't think he's above playing dirty.",para sa isang pugante i dont think hes above playing dirty
35,6436,2022-03-06 23:52:10+00:00,sumakit ulo ko,sumakit ulo ko
36,6437,2022-03-06 23:52:09+00:00,Good morning! https://t.co/nmqXTwFIBa,good morning
37,6438,2022-03-06 23:51:58+00:00,"Intelligent people talk less, thinks more

I strongly agree tita @Blankaph1 💪 https://t.co/xt5XAGVoCl",intelligent people talk less thinks more i strongly agree tita
38,6439,2022-03-06 23:51:57+00:00,Sana lang ilaban ako ng 3hrs na tulog ko ngayon sa work. 😅 Happy monday everyone kahit ang traffic papuntang work. 😂,sana lang ilaban ako ng 3hrs na tulog ko ngayon sa work happy monday everyone kahit ang traffic papuntang work
39,6440,2022-03-06 23:51:55+00:00,Lamig sa office,lamig sa office
40,6441,2022-03-06 23:51:45+00:00,"Monday hugot 😅 good morning 
https://t.co/QocHLbVjvO",monday hugot good morning
41,6442,2022-03-06 23:51:45+00:00,🎡 https://t.co/BKkKXd4CuW,
42,6443,2022-03-06 23:51:43+00:00,😭😭😭😭 https://t.co/bzTTiS1kcG,
43,6444,2022-03-06 23:51:09+00:00,"Let me show, you the sky!! ✨🖤 https://t.co/Z8VsClhJk5",let me show you the sky
44,6445,2022-03-06 23:51:08+00:00,"I'm at LRT2 - Pureza Station - @officiallrta in Manila, Metro Manila https://t.co/qrJHCDT4MI",im at lrt2 pureza station in manila metro manila
45,6446,2022-03-06 23:50:54+00:00,Need ko ng isang araw na pahinga yung buong araw lang ako tulog,need ko ng isang araw na pahinga yung buong araw lang ako tulog
46,6447,2022-03-06 23:50:42+00:00,"Times like these I really want to wish a Cassandra on #FakeNews and #disinformation spreaders. But let's not stoop down to their level, shall we? #MasRadikalAngMagmahal",times like these i really want to wish a cassandra on and spreaders but lets not stoop down to their level shall we
47,6448,2022-03-06 23:50:31+00:00,@HandiDandee Pag wala akong duty! Pwede naman dumaan doon anytime. Mabait naman mga tao dun. G lang for picture taking 🌸,pag wala akong duty pwede naman dumaan doon anytime mabait naman mga tao dun g lang for picture taking
48,6449,2022-03-06 23:50:00+00:00,Lets go simulan natin. https://t.co/gTGozvApi9,lets go simulan natin
49,6450,2022-03-06 23:49:55+00:00,"I'm at Mall of Asia Arena Annex Building in Pasay City, Metro Manila https://t.co/B1FVJlfBsW",im at mall of asia arena annex building in pasay city metro manila
50,6451,2022-03-06 23:49:21+00:00,"ANG AGA AGA. MAKAKAKITA AKO NG COMMENT NA FORTUNE PLANTS ARE NOT BAMBOO.

ANG. SARAP. PATULAN. 😒😒😒😒",ang aga aga makakakita ako ng comment na fortune plants are not bamboo ang sarap patulan
51,6452,2022-03-06 23:49:20+00:00,Uwiwiwiw,uwiwiwiw
52,6453,2022-03-06 23:49:07+00:00,@mysweetcupoftea Ohmyyy gusto ko din magpaint-paint kahit flower flower laaaaang 🥺😭🌸,ohmyyy gusto ko din magpaint paint kahit flower flower laaaaang
53,6454,2022-03-06 23:48:39+00:00,@jeffpfern Good morning! Have a great day,good morning have a great day
54,6455,2022-03-06 23:48:39+00:00,@RedSenpaiii putangina mo red! HAHAHAHAHA,putangina mo red hahahahaha
55,6456,2022-03-06 23:48:26+00:00,"Talaga ba, self?
Proofread ka naman paminsan-minsan. https://t.co/o2j3xCRrPI",talaga ba self proofread ka naman paminsan minsan
56,6457,2022-03-06 23:48:01+00:00,"Sino ang nagising ng 7:21, agad-agad nagshower tapos habang nagsasabon narealize na wala pala siyang duty today? Good morning 🙃🌻",sino ang nagising ng 721 agad agad nagshower tapos habang nagsasabon narealize na wala pala siyang duty today good morning
57,6458,2022-03-06 23:47:52+00:00,"Monday - Babangon ka for work, kasi magastos ka bestieee. 😅",monday babangon ka for work kasi magastos ka bestieee
58,6459,2022-03-06 23:47:47+00:00,Goodmorning 🌻,goodmorning
59,6460,2022-03-06 23:46:47+00:00,To be ung  #NagaLeaks? Not showing in the most difficult times? https://t.co/jfm1jKE91M,to be ung not showing in the most difficult times
60,6461,2022-03-06 23:46:44+00:00,@chanchanin616 https://t.co/0UobXvQDFd,
61,6462,2022-03-06 23:46:00+00:00,"Had VP Leni not run for president, I would have likely chosen Lacson. But with this...

Without Leni, I would have concluded already that our future is bleak. https://t.co/7UE9qPoyd4",had vp leni not run for president i would have likely chosen lacson but with this without leni i would have concluded already that our future is bleak
62,6463,2022-03-06 23:45:48+00:00,"When his wife MCF took over, they branded their color pink. He also used it during his MMDA stint. Will not vote for him for his questionable stance re ATB and ABSCBN franchise renewal. 

Alala ko dati, when he was running for VP, he used us Plmarians for his campaign rally 🙃 https://t.co/SBN3qRBzoK",when his wife mcf took over they branded their color pink he also used it during his mmda stint will not vote for him for his questionable stance re atb and abscbn franchise renewal alala ko dati when he was running for vp he used us plmarians for his campaign rally
63,6464,2022-03-06 23:45:40+00:00,"Finally, nahanap ko na yung shuttle pa ayala hahahaha",finally nahanap ko na yung shuttle pa ayala hahahaha
64,6465,2022-03-06 23:45:38+00:00,Why naman ang Traffic Visayas Avenue,why naman ang traffic visayas avenue
65,6466,2022-03-06 23:45:33+00:00,Good morning✨🤍🌊 https://t.co/M2nXBstDKq,good morning
66,6467,2022-03-06 23:45:02+00:00,"Happy Birthday, Mama Cecil 🎉🥳🎂
Keep being the best, stay healthy and safe always.
We love you very much, Mama! 😘 @ Mandaluyong https://t.co/3jH5xGsb3Z",happy birthday mama cecil keep being the best stay healthy and safe always we love you very much mama mandaluyong
67,6468,2022-03-06 23:44:50+00:00,"@olish_shiloh Good morning. Please send the details of this - name of person who posted and the person who allegedly gave these items. Otherwise, if you cannot substantiate your post, take this down. @lawyersforleni are ready to file cases against people spreading malicious posts.",good morning please send the details of this name of person who posted and the person who allegedly gave these items otherwise if you cannot substantiate your post take this down are ready to file cases against people spreading malicious posts
68,6469,2022-03-06 23:44:33+00:00,"The feeling is a little relatable, being a Child of LBMs for Leni 🥲

BBC News - Ukraine war: 'My city's being shelled, but mum won’t believe me'
https://t.co/rtwMDMf995",the feeling is a little relatable being a child of lbms for leni bbc news ukraine war my citys being shelled but mum wont believe me
69,6470,2022-03-06 23:44:33+00:00,"Wordle 261 4/6

⬛🟨⬛⬛🟨
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",wordle 261 46
70,6471,2022-03-06 23:44:27+00:00,"Wordle 261 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜⬜
🟨🟩🟩🟨⬜
🟩🟩🟩🟩🟩",wordle 261 56
71,6472,2022-03-06 23:44:25+00:00,Dazarb https://t.co/3sw8prxcGT,dazarb
72,6473,2022-03-06 23:44:04+00:00,di pumasok kasi masakit daw puson :) https://t.co/jW8oJHk4S1,di pumasok kasi masakit daw puson
73,6474,2022-03-06 23:43:38+00:00,Hala sino ka? Bakit ngayon ka lang umuwi https://t.co/Y0GFTUYAPt,hala sino ka bakit ngayon ka lang umuwi
74,6475,2022-03-06 23:43:32+00:00,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩

Well, this was easier.",wordle 261 36 well this was easier
75,6476,2022-03-06 23:43:23+00:00,"@joefranc If Putin can kill his dissidents (who are outside of Russia and ALREADY ON EXILE), what more pa kaya ito?!",if putin can kill his dissidents who are outside of russia and already on exile what more pa kaya ito
76,6477,2022-03-06 23:43:17+00:00,"Happy Birthday @sandromarcos7 
I wish you All the Best in Life 
I love You ♥️I'm looking forward
to meet you One day! Godbless you more and More @sandromarcos7
#SandroMarcosTurns28 ♥️✌️🇵🇭",happy birthday i wish you all the best in life i love you im looking forward to meet you one day godbless you more and more
77,6478,2022-03-06 23:43:17+00:00,Make ur future self proud,make ur future self proud
78,6479,2022-03-06 23:43:03+00:00,The pants! My President! 😍 https://t.co/70q6G6UiNa,the pants my president
79,6480,2022-03-06 23:43:00+00:00,@yettenavarro_82 Nag pipigil ako na wag sumagot kasi ayoko ibaba sa level nila ung pag katao ko.  So gadiri 😏😉😊😂,nag pipigil ako na wag sumagot kasi ayoko ibaba sa level nila ung pag katao ko so gadiri
80,6481,2022-03-06 23:42:58+00:00,@jajuarchives @mexxyyyyy g na mamaya HAHAHAHHAA,g na mamaya hahahahhaa
81,6482,2022-03-06 23:42:50+00:00,Manahimik ka kasi EJ natatanga ka tuloy 😂😂 https://t.co/MigDEL4WZs,manahimik ka kasi ej natatanga ka tuloy
82,6483,2022-03-06 23:42:30+00:00,"@archyvesx Good morning! Kailangang kumayod pa eh, laban lang today! 💕",good morning kailangang kumayod pa eh laban lang today
83,6484,2022-03-06 23:42:20+00:00,"Kakampinks, may I ask for a logo #CancerWarriorsforLeni ? Salamat po! https://t.co/idMKdhZY0c",kakampinks may i ask for a logo salamat po
84,6485,2022-03-06 23:42:09+00:00,Sakit ulo yhern? 🤣😩😅 https://t.co/4pSGzHwkLf,sakit ulo yhern
85,6486,2022-03-06 23:42:08+00:00,oof https://t.co/JckDywZm8W,oof
86,6487,2022-03-06 23:41:34+00:00,"Hello, Manila!☺ https://t.co/hH7Nncvbl4",hello manila
87,6488,2022-03-06 23:41:09+00:00,"Hi @billieeilish , I am saving money so I can buy myself a ticket once you finally come for your concert here in Ph. Ily and hope to see u soon.💗 https://t.co/zkmcHAk4QB",hi i am saving money so i can buy myself a ticket once you finally come for your concert here in ph ily and hope to see u soon
