,id,date,rawContent,cleaned_content,english_relative_frequency
29,5730,2022-02-27 23:56:52+00:00,Parang ayoko na ulitin 😅 may kirot pa din 🥲,parang ayoko na ulitin may kirot pa din,0.625
32,5733,2022-02-27 23:56:16+00:00,"@eyzedmerc Sana hindi, naalagaan nman ng mamshie… air-conditioned nman yung room💸",sana hindi naalagaan nman ng mamshie air conditioned nman yung room,0.6363636363636364
45,5746,2022-02-27 23:53:46+00:00,Taena nakakahiya... gumawa ako ng presentation with vo in less than 2 hours ata tapos mamaya presentation. Sana di ka kabagin dean. Ginagawa mo sa buhay mo mas inuna mo pa manood kesa tapusin ddls mo🤧 oks lng tapos nman na.,taena nakakahiya gumawa ako ng presentation with vo in less than 2 hours ata tapos mamaya presentation sana di ka kabagin dean ginagawa mo sa buhay mo mas inuna mo pa manood kesa tapusin ddls mo oks lng tapos nman na,0.6
67,5768,2022-02-27 23:48:53+00:00,roasted seaweed 4 lyfers🤞🏻,roasted seaweed 4 lyfers,0.6666666666666666
80,5781,2022-02-27 23:47:13+00:00,@CMRiel Pamilktea uli jan oh! Hehe,pamilktea uli jan oh hehe,0.6
84,5785,2022-02-27 23:45:57+00:00,Sa true!!!! Hahahaha https://t.co/FjAMkHUMsK,sa true hahahaha,0.6666666666666666
95,5796,2022-02-27 23:43:37+00:00,"Munting Katipunan sa San Juan Pt. 1 aka Bisperas ng Kaarawan ni Kuya @luislanante 

#myfebruary #私の2月 #내2월 #2月 #2월 #28daysoflove #28日間の愛 #28일간의사 @ Santuario del Santo Cristo https://t.co/AGnmLJfA11",munting katipunan sa san juan pt 1 aka bisperas ng kaarawan ni kuya 2 2 santuario del santo cristo,0.625
97,5798,2022-02-27 23:43:03+00:00,"I have to give credit to Leni Robredo naman, at least alam nya kung sino ang tunay na kalaban. Yung hinde kaya humarap sa mga tao eh totoo namang walang respeto. I know you BBM fans are annoyed from bashing, but obviously BBM is not worth it at all.",i have to give credit to leni robredo naman at least alam nya kung sino ang tunay na kalaban yung hinde kaya humarap sa mga tao eh totoo namang walang respeto i know you bbm fans are annoyed from bashing but obviously bbm is not worth it at all,0.6326530612244898
20,5821,2022-02-28 23:56:46+00:00,"@MugonghwaKotchi @Ms_Trizzia_ Si Pacquiao lang ang na-call out, samantalang si Loogz ang epal. Ay favorite nga pala nila sya 😂",si pacquiao lang ang na call out samantalang si loogz ang epal ay favorite nga pala nila sya,0.6666666666666666
25,5826,2022-02-28 23:56:07+00:00,"After 2 years, nag office uniform na ulit. Yung pantalon ko di na kasya sa akin. Hindi dahil lumaki ako kundi lumiit. Mga 4 na daliri yung luwag sa bewang. 🤣

Please bring back my pre-pandemic body. 🤣",after 2 years nag office uniform na ulit yung pantalon ko di na kasya sa akin hindi dahil lumaki ako kundi lumiit mga 4 na daliri yung luwag sa bewang please bring back my pre pandemic body,0.6857142857142857
34,5835,2022-02-28 23:54:12+00:00,#tuesdayjog @ SM City Marilao https://t.co/XTp1LmoJks,sm city marilao,0.6666666666666666
35,5836,2022-02-28 23:54:08+00:00,Wow ! Ang galing ♡ talo pa ako .https://t.co/O31X0E6CkT,wow ang galing talo pa ako,0.6666666666666666
39,5840,2022-02-28 23:53:41+00:00,Good morning march 😊 maging mabait ka sana sakin ngayon month,good morning march maging mabait ka sana sakin ngayon month,0.6
